customer_id,customer_name,city,total_deposits,total_accounts
CUSYDAXRZHXTUDE,"Natasha Callahan","North Jenniferchester",165999.28,3
CUS0CA7T7N3UHU2,"Renee Stuart","West Michaelfurt",165994.65,2
CUSZVPXAUEBY5JB,"Nathan Palmer","South Anthony",165980.54,1
CUSCE17ZGXQHBO6,"James Thomas",Mariafort,165974.49,1
CUSZJQH3W6D6ZJ6,"Roger Humphrey","South Jasonland",165960.73,2
CUSR0FWNH2LNHFK,"Joseph Bartlett",Baileymouth,165954.75,1
CUS79M9OFHIVW1Z,"Brittney Porter",Lewisside,165945.69,1
CUSMRL8QYU9IAUA,"Jack Kramer","East Joseborough",165937.77,1
CUSQW77R0QJCZY3,"Jonathan Johnson","South Rogerville",165935.96,2
CUS13ICI9PAEMTO,"Briana Gates",Charlestown,165935.37,2
CUSD143XRV8DF2F,"Joel Murray",Troymouth,165910.04,2
CUSDBG8SVL03QHJ,"Robert Coleman",Brendamouth,165889.14,2
CUS79J0DGEKVXFR,"Frances Ramos","New David",165885.33,2
CUS4JOYCA5W3PK2,"Michele Turner",Andrewstad,165878.26,2
CUSYTO4IX5UWL3Y,"Jonathan Castillo","North Sheliaville",165872.36,1
CUS6I9BJDX39Z4D,"Amanda Jones",Hernandezberg,165863.03,2
CUSPYGXT21SACBJ,"Jose Armstrong","South Christopher",165861.11,1
CUS5IMX3S1ZY4DA,"Tanner Johnson",Russellville,165855.32,1
CUS38PZ6HMIE6T8,"Erin Vasquez","Lake Danielview",165844.12,1
CUSWA6W37CDGW0E,"Erin Anderson",Morrisborough,165835.96,1
CUS8GX1HUY3QTOP,"Peter Ballard",Nicholasshire,165835.12,1
CUSL93KY1HFZCD5,"Jeffrey Taylor",Beckberg,165834.45,2
CUS59FRXP1N338D,"John Marshall","Lake Gregoryland",165829.01,1
CUS9IB9C3EPEU5O,"Gail Jackson","South Mitchellhaven",165825.30,1
CUSNEUYYLYNQJXD,"Sharon Mclean","South Kyle",165812.01,1
CUSUZEXBM86Y7YF,"Adam Thompson",Romerostad,165811.74,1
CUSGAJVQOKL7XRE,"Cody Sanders",Sarahland,165779.50,2
CUSQ5GURU0GHRH9,"Emily Wagner","South Alexandermouth",165772.09,2
CUSH5R8PEG11EKZ,"Eric Rowland","East Tracy",165754.13,1
CUS98XDE12KGK2U,"Kyle Suarez","West Paulhaven",165740.43,1
CUSMGF3LOK56SDU,"Jasmine Smith","Port Joyce",165724.60,1
CUS3S3AHR9FFN94,"Joshua Moore","New Jessicafurt",165722.09,1
CUSA4DX3O1JP0HT,"Wesley Fields",Jennifershire,165716.13,1
CUS3O7I3G5L1F7K,"David Hall","North Cynthiahaven",165710.28,3
CUS3GWLZZ7HWGZJ,"Sandra Perez","East Rhondaville",165706.02,1
CUSHQBJD8ACWCZV,"Michelle Lane","South Nicholas",165701.60,3
CUSNC43EBWWY7SN,"Bradley Holmes",Mullenbury,165697.40,2
CUSQ5VEW15VTW6D,"Tyler Martinez","West Gabriellestad",165694.10,1
CUSSTAG4QEC8O27,"David Briggs","Port Jerrymouth",165689.27,2
CUSYKL28SJQVT5P,"Daniel Peterson","North Jenniferport",165686.45,2
CUS9L1PQVUGNU97,"Shawna Delgado",Gutierrezland,165656.12,1
CUSXMAIAENGGYN9,"Charlene Howell","Port Jamie",165633.31,2
CUSXRWPPSX75JZK,"Tracy Taylor",Mezamouth,165629.65,1
CUS7H7UY2SK3FVQ,"Steve Robinson","New Jenniferville",165612.01,1
CUSU5WWZ1B6BOEO,"Tyler Bernard",Millerborough,165607.09,2
CUSKYUQDNE7EWNN,"Vickie Rangel","North Saraside",165604.26,1
CUS6K3EJH4BGJE2,"Christine Williamson",Johnsonshire,165596.53,1
CUSTEEHKRUE7RT9,"Catherine King",Jenniferstad,165588.86,2
CUS4EVLDQLOVYV3,"Emily Wheeler",Hernandezbury,165575.60,2
CUSO9Z36I4WLCKY,"Traci Becker",Tuckerborough,165567.09,1
CUSE55WUW8WYO34,"Douglas Williams",Rebeccaport,165516.49,1
CUSC5UO8J7I3XPC,"Timothy Johnson",Juanfort,165516.07,1
CUS7PIZLD1KA2SF,"Michael Cook","Port Emilyland",165505.05,1
CUSDEP0G2LAUHP6,"April Thomas","New Christinaview",165500.57,1
CUSFKPOVYH73YUL,"John Clark","New Timothystad",165485.94,3
CUSFGLZLROKHUSS,"Michelle Allen",Kimberlyside,165467.80,3
CUS9BB33AEI6SAZ,"Anthony Mcdaniel","Port Annhaven",165446.32,3
CUST48XTOR6E56I,"Kara Higgins",Ramosmouth,165407.30,3
CUS0XJ6IUGOVJAX,"Andrew Farrell","South Gregorychester",165393.41,2
CUSAK7X1MROLCV4,"Patrick Hernandez",Teresaton,165385.00,1
CUSC2F8DNZ3LVR2,"Michelle Davis",Dillonville,165326.19,1
CUS0U2HD72LVUHD,"Summer Avila","Lake Roy",165296.28,2
CUSMOR7LHR3GITZ,"Erin Jones","Port Jasminemouth",165262.13,1
CUSDNF5BVH9F3QF,"Suzanne Wilson","Port Jeremy",165241.20,1
CUS7WG14B2C6APW,"Deborah Wilson",Payneville,165210.08,1
CUSX8L1AGGXESK5,"Lisa White",Jamesview,165193.65,3
CUSB3FYRFZJVA0I,"Amy Stone","Port Derrickview",165185.62,2
CUS21VIV6Z81VE0,"Katherine Raymond","Port Patricia",165171.39,1
CUSVV6O7SMG69RB,"Shelby Henderson","East Lisabury",165151.63,1
CUSXRR4GG9XS9TP,"Kevin Payne","Lake Anthony",165150.86,1
CUSOL5TKBEH8TND,"Kari Villanueva","Port Caleb",165142.53,1
CUSZRV4A3M1XGB1,"Jessica Vance","West Cassandraland",165127.66,2
CUSQPMZ5T2DHQKN,"Debra Peterson","North Craigport",165106.66,1
CUSI2D189X6CDZS,"Timothy Larson","Lake Cynthia",165079.88,2
CUS3VBC0GUYWISA,"John Scott",Benjaminfurt,165020.44,2
CUS2GEO4QBZQHJU,"Melissa Reed",Averyfort,165013.98,1
CUSE5RNY3NT0UM5,"Samuel Phillips","New Caitlin",164992.74,3
CUS1K8BKI5P3VU5,"Cynthia Sullivan","New Jillview",164984.52,2
CUSYR3Y7OY4X9LF,"Patricia Romero","East Jenniferhaven",164968.36,2
CUSS0FAMWQLVV4L,"Phillip Wagner",Selenashire,164967.85,2
CUSPQ35TYYVG8QV,"Autumn Bush","New Jamesstad",164955.89,1
CUSW3P0T5O24V8C,"William Lewis",Gutierrezport,164933.90,1
CUS1ZC4U8RNRJVK,"Molly Ingram",Matthewside,164931.90,2
CUSW7WXPTD128IL,"Justin Cruz","East Jonathan",164915.02,1
CUS8KWWDCF9JTPN,"Andrew Jacobs",Johnsonview,164892.21,1
CUSY9LF8D2JJTW1,"Heather Stokes",Sanchezport,164879.81,2
CUSHO8N51VUMAY9,"Pamela Clark",Sellershaven,164875.67,1
CUSERCBGHK6TTF1,"Matthew James","East Jesse",164846.86,1
CUSTM0WLGHCOTFG,"Stacey Kaufman","South Andrew",164842.55,2
CUSVQPSPHN38Q07,"Ronald George",Lawrenceberg,164841.73,1
CUSBLM5KLEKQK0F,"Gregory Austin","East Thomasport",164814.19,1
CUS73BBUM92LINQ,"Troy Salazar",Stevenville,164805.19,1
CUSFRPDR9IYRPPP,"John Pugh",Barberport,164796.33,1
CUS5IY2NX6MYX4O,"Shelly Webb","South Philip",164784.09,2
CUSFVUK7748DEJF,"David Parker",Heatherland,164755.75,1
CUSHSC2EP33TVZ7,"Jenny Wilson","Port Jeffreymouth",164737.25,3
CUSJG15BDPYNZ7Q,"Chelsey Kim","West Benjamin",164730.40,1
CUSEC73N6885BBA,"Andrea Mclean",Carlosmouth,164728.29,1
CUSPSRNIKBCQBZ4,"Tammy Hicks",Karenbury,164719.04,2
CUSBFEXRUWAZ3OX,"Juan Maxwell",Avilaside,164719.02,1
CUS7XDYYOY12ISN,"Timothy Wyatt",Harrellshire,164707.16,1
CUSAU0STOEZAEUL,"Vincent Kim",Huynhburgh,164688.90,1
CUSASG5KGE6HXLZ,"Mary Wilson","Port Erikafurt",164686.35,1
CUSXNIAIFJ8XJ8R,"Kim Garcia","North Erica",164668.83,2
CUS7TX6W24U3WRZ,"Jennifer Torres","East Steven",164652.94,1
CUSLLUEK5BH5SSS,"David Wright",Duranside,164651.10,3
CUS1QE7Y68UCKM4,"Michael Nguyen",Roblesmouth,164633.39,3
CUS4AE4ALFS0B5V,"Lorraine Turner",Jennifermouth,164631.98,2
CUSBF3B8HUZ0TIS,"Alison Willis","East Brittany",164630.99,1
CUSEQ1SLOYKEOLH,"Nichole Bradley","Lake Brooke",164630.44,3
CUSG3KIMMMWECW6,"Alyssa Clark",Morganhaven,164620.06,2
CUSXROIJUML8B27,"Dan Orr","Lake Samantha",164607.87,1
CUSM25ASE5U0AK3,"Gabriel Shelton","New Cindy",164584.89,1
CUSCG92WO36XNJ6,"Eric Roberts",Gomezview,164576.63,1
CUSRGQ2GFBAYQJX,"Pamela Watkins","Lake Mackenzieberg",164546.83,1
CUSTM1UMVIUAIWG,"Morgan Hall",Grahamville,164538.29,1
CUSQDL9PQHL1RPL,"Hunter Ward",Benderland,164532.68,2
CUSEZTIFZCMVFZE,"Robert Martinez","East Anita",164521.87,1
CUS5URTXUYUCECJ,"Robert Bowman",Courtneymouth,164513.18,1
CUS4IB7XJ7CXP8I,"Corey Williams","New Ericmouth",164500.23,2
CUSU31MGKCT3OU8,"Ian Richards","North Georgeburgh",164499.47,1
CUSEWILYPILQAVQ,"James Scott","New Joshuahaven",164494.80,1
CUSMXQOR9VWTYM6,"Jennifer Rodriguez",Campbellville,164466.41,3
CUSN9ARBVI92L3G,"Sharon Price","North Ericfort",164465.23,2
CUS5BFFTONUN2E2,"Shannon Crawford","New Kellyborough",164457.23,1
CUS2SCJM2JHD1H0,"Steve Mitchell","East Gregorystad",164446.44,1
CUSEEAMYFP9S8GK,"Jacqueline Shaffer",Cynthiahaven,164434.96,2
CUS9UZC2PLHS95T,"Omar Pace","Port Andrew",164434.93,1
CUSC83SG2H4QGTD,"Alexa Phillips","Port Victoriaville",164431.94,1
CUSUT2U8A9RPUXQ,"Kaylee Todd","Lake Jeffrey",164402.52,3
CUSQQECD3FNOHYW,"William Jefferson","West Joseph",164384.03,3
CUSUZ8D9M0IB3W4,"Michael Barry","Lake Jackport",164373.80,2
CUSOKQFT8LJ35HB,"Claudia Fitzgerald","New James",164372.60,2
CUSBAHSRIE4A3AY,"Nancy Johnson","South Randy",164366.84,1
CUSUT2QHDLB6OSX,"Melissa Blackburn",Clayhaven,164357.66,1
CUSYHR2E77KXKPI,"Jay Waller",Jasonview,164349.68,1
CUSSQB073S1DBF0,"Richard Moore","New Tylerhaven",164335.55,3
CUSFTLTP0TGRRXH,"Kristen Wheeler",Cherylfort,164327.58,2
CUSLCZ4ZT145AFI,"Danny Camacho","South Melissabury",164305.62,1
CUS4QE7O2NQKS1V,"Sarah Gutierrez","South Amandafurt",164297.06,1
CUS1YWGD63UZWUN,"Kimberly Charles","South Mary",164284.57,2
CUSADYURJHBUNW6,"Miranda Fields","West Rickyburgh",164276.58,1
CUST9UGVYFOPPYI,"Jesse Moss",Murphychester,164276.48,2
CUSJ6G3WS6UQ87Y,"Alexander Rodriguez","Port Ginaside",164254.64,2
CUSFTC33ESDTEWV,"Sara Villanueva","Port Williamberg",164249.36,1
CUSTDDHY3GZWL6V,"Craig Watson",Lewisside,164244.27,2
CUSODGKRCQHNKXR,"David Duncan","South Karen",164243.51,1
CUS0BM74TMEDTTK,"Michael Taylor","North Brandonton",164169.70,2
CUSDI3EJM4SY3QR,"Jamie Fox",Deanhaven,164141.14,1
CUSUZIQG2PTJYY3,"Stephanie Williams","New Tony",164129.28,1
CUS2NFZKXY2YA9M,"Logan Reyes",Markland,164111.21,1
CUSUPNHZX9FQ9TE,"Douglas Haley","West Shelly",164103.20,1
CUSTRUQFYRF9Q66,"John Kim",Moyerhaven,164079.75,1
CUS0WWXRPN8U5RN,"Kelsey Quinn","Lake Kristenmouth",164072.58,1
CUSKG2QL3Z4RUFD,"Kimberly Schwartz","South Denisebury",164069.27,1
CUSFA9YO52R1X9Q,"Angela Luna",Christopherfurt,164055.97,1
CUS1LWQEUTAHZCY,"John Richardson",Trujillofort,164054.47,2
CUSCREJ05HQSR30,"Robert Foster","Lake Lisashire",164028.79,1
CUSQY581E1JWY8S,"Tracy Rhodes",Ramirezchester,164016.71,2
CUS1C50N334N3TY,"Laura Tucker",Andersonton,163991.94,1
CUSU0N16DWXGCGS,"Douglas Carter",Darrellhaven,163988.04,4
CUS83WQ0ZK9AC7D,"Ronald Richards",Bennettbury,163974.01,2
CUS68OO7CPZXNTV,"Joshua Adams","North Kathrynborough",163969.64,1
CUSMJVO1HZXG8AH,"Matthew Williams",Seanborough,163967.25,1
CUS1ILEEF61VPS3,"Ashley Ortiz","Lake Sarahside",163964.46,3
CUSCQJ3QD76QDZY,"Stephanie Bailey","Port Pamelaberg",163958.65,2
CUS8QVH7GKXR4LN,"Kathryn Jennings","Lake Marioburgh",163943.67,1
CUSVFPBI30Y15F6,"Samuel James",Wallerfort,163943.39,3
CUSLIB7TUDJIOU2,"James White","Lake Robert",163910.01,1
CUSCL3KXC36KTP6,"Jose Miller","East Jacquelinefurt",163887.70,1
CUSCBSAB6G2GE1E,"Jennifer Macias","West Kennethland",163881.88,1
CUSZIJJVQZH1MD2,"Michelle Ford","Port Anthony",163869.74,1
CUS4MRLU2AVIYC1,"William Sullivan",Kimberg,163844.09,2
CUSBV1JFJE1ZH51,"James Thompson",Josephchester,163831.32,1
CUS7KYEA4IYNWTL,"Christina Rodriguez",Donnaville,163817.07,1
CUSBRSHKJ2TQA8A,"Katelyn Torres",Stevenshire,163805.95,2
CUSD6XKHR40BZ0P,"Wendy Newton",Erinhaven,163789.47,2
CUSPN476KX7NS2U,"Susan Morris",Blacktown,163787.57,1
CUSC08WW8VMCNQJ,"Lisa Johnson","North Carolinestad",163784.77,2
CUS4SARHADWINX1,"Amber Greene",Edwardfurt,163781.92,1
CUS1CGVIOMQQDQO,"Colin Lopez",Gregoryshire,163773.24,1
CUSL56SR1ZAGLFU,"Alexander Shepherd","South Jenniferville",163763.99,1
CUS6D611B0RMB5U,"Michael Tyler","East Lisa",163762.78,2
CUS2YBRCUOR0WT4,"George Alexander","New Bradley",163735.27,2
CUS9440ZZU2JD6C,"Marcus Johnson",Traceyfurt,163725.40,1
CUS9ICCAG26YY7I,"Brandy Allen","West Barbara",163723.80,2
CUS8TTAS7AIBYO3,"William Williams",Jonathanmouth,163715.53,1
CUSF3PTYJDKWFOI,"Donald Fischer","Port Sarahfurt",163709.91,2
CUSGCNSR3GWDPWW,"Madeline Gutierrez","New Danielview",163703.63,1
CUS16EN03U6I044,"Scott Morrison","New Michael",163689.96,3
CUS90KN3R3Z448F,"Gerald Garcia","North Paulhaven",163688.83,1
CUSOXIWJLZ55Y1C,"Michael Carter",Crossside,163684.37,2
CUSQFCUU3A1Q0Z9,"Jeffrey Dominguez",Floresview,163675.70,2
CUSXGDZORHB5WVC,"Gabriella Ferguson",Stevenhaven,163670.35,2
CUSMGLM2X89AY2J,"Mary Caldwell","New Claytonbury",163660.50,2
CUSGJC7RH2LWQCK,"Kristen Adams","Lake Jerry",163640.76,1
CUSJ2D54I3QK2IA,"Brian Ferrell",Frederickshire,163637.41,2
CUSTPVFWCFHUWFT,"Zachary Russell","South Kristen",163625.06,2
CUS2JYOLDKEAQVI,"Laurie Norris",Lauramouth,163618.99,1
CUS07JG1GNYAV6K,"Stacy Willis",Luisside,163610.44,2
CUSXJA1FCP3XVLC,"Carol Rodriguez",Michaelmouth,163606.77,2
CUSDANI1WB12K6V,"John Waters","South Zachary",163591.93,3
CUSFC7G7GRVT75F,"David Nguyen","Lake Alisonborough",163586.50,1
CUS6LDXX5NPO3OT,"Bruce Henderson","New Brandi",163582.86,2
CUSP1LDW3YL0RGH,"Rodney Soto","South Timothy",163562.79,1
CUSE14FSRAJ63D3,"Cindy Miller","West Melinda",163555.44,1
CUS7L66D2UFXH52,"Christina Chan","North Ruthstad",163554.21,2
CUSE6C6PC96FDOD,"Donna Mcdowell","South Latoyatown",163521.86,1
CUSQD3SBCODEHIZ,"Chelsey Robbins","East Gabriela",163511.10,1
CUSHK7ZSWMAG1KF,"Carmen Williams",Obrienburgh,163484.17,1
CUS70VNPD0QWZ31,"Lori Miles","Lake Matthew",163471.23,3
CUS5LWJMODCH3E4,"Amanda Mccoy",Anthonyville,163466.43,1
CUSZLLL86YA3IV2,"John Allen",Bruceberg,163456.28,1
CUS1ZXICW9JIR3V,"Gerald Edwards","South Latoya",163448.81,2
CUSYNDB45HT73NW,"Alexis Avery",Antonioview,163442.92,1
CUSK3WW8OSU78V5,"Randall Chapman","Port Andrew",163427.15,2
CUS2JQ2I7HQNIOW,"Lauren Collins","Lake David",163398.50,2
CUS53NOZ7QMJCEN,"Christy Johnson","West Nicoleview",163395.53,1
CUSJDNE1FS1LDFX,"Tanya Lynch",Jamesland,163388.60,1
CUSR5CK1CDNOHH8,"Stephen Wilson","New Phyllishaven",163375.68,2
CUSIP9G33GWAK1D,"Nicholas Vazquez","Lake Patrickfurt",163374.22,1
CUSDRVEYACZY8W8,"Thomas Brown","South Veronicaberg",163370.34,2
CUSGN2IIJFX07QM,"Troy Ramirez","Port Michael",163368.84,1
CUST6VL84CYMA4O,"Todd Kennedy",Susanmouth,163363.74,1
CUSTNTR273ASLQY,"Scott Thomas",Teresachester,163356.45,1
CUSXGVLTN0UL8PT,"Russell Harris",Howardland,163352.41,2
CUSQE1MBRPDERLW,"Maria Ware",Jesusshire,163348.60,1
CUSXUMTFAZSXEBA,"Nicholas Coleman",Taylorborough,163346.25,1
CUSUGHMTHU9GWYT,"Albert Riddle","South Clinton",163338.58,1
CUSLF509X2NJPDC,"Sharon Pope",Ginafort,163335.55,1
CUSN583BFWUKRSS,"Ashley Lester",Perkinshaven,163332.38,2
CUSEYH61HSXIPA1,"Lisa Strickland",Martinfort,163319.74,3
CUSCT7759YPMERN,"Kirsten Blankenship","South Jordanborough",163312.55,3
CUSWG6IQYC0OPN4,"Vanessa Garcia",Cruzshire,163310.52,2
CUS3M7JGN1IL7Z9,"Andrew Kelley","Port Jesusport",163240.45,2
CUS5DEEEFAVEUMP,"Clinton Lee",Victoriashire,163236.87,2
CUSRAP8LOPJ9JO3,"Amanda Williams","North Jennifer",163226.51,2
CUSRCKEG7AF3HJA,"Mary Reed",Audreyberg,163219.63,2
CUSP0T1X94G1PXW,"Adam West","North Tim",163213.25,1
CUS8TJ5MCGQHU6Y,"Stanley Butler","West Amber",163201.03,2
CUSGHTL9AV865DR,"Emily Jones","Port Shannonberg",163193.00,1
CUSLEOI2OFUNLLC,"Sara Mcmillan",Brandonton,163187.04,2
CUS6Z1MWLC6XR4C,"Courtney Warren",Amandaberg,163168.90,1
CUSX022MI5W70IU,"Jennifer Johnson","Lake Steveshire",163158.69,2
CUS0HH7QJUHTM6B,"Isaac Chang","South Gregory",163157.68,2
CUSDETLQK0T7WUI,"Benjamin Drake","North Sylvia",163130.66,1
CUSFFUYTQIE8WCB,"Marcia Howard","East Donna",163125.71,1
CUSC8KN1ZXL3CBR,"Tracy Carter","New Christopherside",163113.72,1
CUS5Y009OIFDZTI,"Todd Miles","North Brendaport",163109.49,2
CUS3EVLEM6AEAUH,"Sara Dominguez","West Markstad",163104.80,1
CUSMO9D937415IX,"Russell Allen",Danielville,163093.04,2
CUSO4YGTYM0HCC7,"John Hale",Jacobsonmouth,163064.31,1
CUSX4XOCKRNMH71,"Linda Wilkinson","New Tammyville",163011.39,2
CUS5HEKOISRHTWN,"Jeffrey Ramirez","North Elizabethberg",163010.21,1
CUS3R6HMNDA60VQ,"Sarah Lawrence","North Jennyfort",162997.05,1
CUSHJW8YNH7IW4Q,"John Jackson",Batesbury,162984.75,3
CUS7ZQOY017ZYCE,"Luis Gutierrez","Port Mariahborough",162981.69,1
CUSUKTLQG80L0AE,"Brian Best",Tamaraborough,162980.17,1
CUS9UKSS1NG700A,"Nicole Gardner","New Megan",162960.94,2
CUSGO6J012TDJTT,"Annette Crawford",Kevinfort,162958.64,1
CUSS1L34JKSOZ10,"Drew Reynolds","Port Brittanystad",162954.42,2
CUSBDPA5MS0IT1V,"Gerald Perez","North Cindyside",162945.23,2
CUSTPNA7OGPJVAE,"Jeremy Howard","West Katherine",162926.66,3
CUS9WKH5Z649HCF,"Antonio Phillips","Port Mercedes",162926.46,2
CUSL2276O72HK9I,"Melissa Henry",Matthewmouth,162920.79,2
CUSTKNONVS4MHWE,"Amy Hernandez","South Shannon",162900.42,1
CUSL68251JUU9UO,"Shannon Morse",Rogersbury,162895.24,1
CUSXDG73BH5A6U8,"Tara Carroll","West Joseville",162892.07,1
CUS0ZAMT468C16W,"Maria Freeman","South Jenny",162891.43,1
CUSYNMAA9G5I75B,"Roberto Garcia","East Randall",162867.03,2
CUSI5LP7BQ9HUP2,"Lisa Lara","Port Michaelport",162862.42,1
CUSBCPWFS4XRQLO,"Anthony Flores","East Gabrielleland",162856.92,3
CUSWJD5TMGYKBV1,"Sharon Wood","South Joshua",162856.20,3
CUS1TVTR1ZZVVZN,"Timothy Compton","South Cindystad",162839.68,1
CUSKS3U3BESBFRZ,"Mark Meyers",Brittanyberg,162835.68,2
CUSRBYI3XJG1POE,"Teresa James","West Eric",162828.10,2
CUS1QOE5IOMQD9A,"Mark Dean",Evelynshire,162821.17,2
CUS53XTF1DBHVMX,"Virginia Hurley","New Juliaberg",162802.55,1
CUSZW6FHL8RK554,"Michelle Wagner","South Melinda",162796.88,1
CUS129NTAFKOXVQ,"Megan Martinez","North Tammie",162796.31,2
CUSFJVW54RZYSV2,"John Jones","West Cherylton",162789.23,1
CUSVZV2GTHHG3RR,"Sarah Morris","Port Christina",162784.88,1
CUSIJ1HHW9815CN,"Megan Barber",Dawnport,162784.60,2
CUS49SM9BHCHP13,"Kevin Ward","East Cynthia",162773.76,3
CUSVQM5OHEC8D81,"Gilbert Gonzales",Gordonchester,162766.07,1
CUSIVRKC4YAHIXM,"Cynthia Rogers","Port Sharonberg",162761.70,1
CUS8W88PSUAB0SV,"Cody Mccann",Proctorland,162754.88,1
CUSOZO0YDH638PE,"Sandra Brady","New Jorgeburgh",162725.12,2
CUS5FJ76GCXJ0VN,"Ann Rice","East Brendaton",162704.27,1
CUSL3VYMRZW9ISE,"Regina Molina",Walkerbury,162695.11,1
CUSAMDWQ7YADQT9,"Jonathon Smith",Luisburgh,162688.82,1
CUS4OTBC5B1S6I4,"Robert Nash",Rebeccashire,162663.42,3
CUSGSW9PLKIKVSS,"Patricia Cochran","Port Mark",162655.83,2
CUSJX3LCSDBNL2R,"William Mercado",Garyland,162617.14,3
CUSQE8M5200Z26K,"Daniel Madden","Port Paul",162616.25,1
CUSKW2Z1FL3D64L,"Calvin Hernandez","Port Pamela",162598.87,1
CUSIJ3Q7I2ZF1HV,"Monica Johnson",Bradleyfort,162574.44,2
CUS4NPQU7J20B8Q,"Marcus Taylor","North Heathermouth",162562.29,2
CUSXNPJPMKPYLZ8,"Timothy Gomez",Christopherside,162516.14,2
CUSUKODCWQ28JR8,"Jason Mendoza","New Melissa",162508.16,2
CUSRIAW38101CVV,"Jason Miller",Ashleyville,162507.90,1
CUSKFDQFHHAY15N,"Emily Romero",Mariaport,162482.32,2
CUSQJS8NXSZUJE6,"Julia Bass",Combsmouth,162476.83,1
CUSV2U143ZT0ISA,"Brenda Montes",Marcchester,162463.40,1
CUS7ZQ63GPSXKSR,"Jeremiah Harmon",Fisherton,162450.84,1
CUSV4JPLNW60WJN,"Gabriel Delgado",Kathrynland,162445.89,1
CUS179L2D9HO9TC,"Jean White","West Richardport",162440.10,3
CUSOTGPEQCYH207,"Anthony Harrington",Stevensburgh,162437.43,1
CUSW12E93WXCB0G,"Jessica Sawyer",Walkerbury,162435.07,1
CUSAJWOLZ6G5POR,"James Clarke","New Gabrieltown",162433.56,1
CUSGIK3IKLO2DXJ,"Shannon Flowers",Averychester,162424.55,1
CUS5JBHT17UX02M,"David Brown",Williamland,162421.83,1
CUSSKJU5NXGNI03,"Joseph Hardy","New Connie",162415.21,1
CUS3KJSGS189UBF,"Lindsay Petersen",Jimmychester,162401.18,2
CUSLQ6D32SD23A9,"Susan Wong",Masonview,162395.94,2
CUS892I96WTGHZG,"Christopher Murphy","Lake Ashleyton",162388.40,2
CUSIM9DBYQ2ZWA6,"Maria Andrade",Morrisstad,162376.13,1
CUSUPHO6DBZE3GH,"Jonathan Nichols","North Austin",162322.91,1
CUSM7TE679YIZ4R,"Travis Bennett","Port Jessicachester",162311.19,2
CUSEO9DZNT863TA,"Breanna Gordon",Zhangtown,162287.10,3
CUS7ZQ116NSZ1Q4,"Jamie Jones",Robertmouth,162284.78,1
CUS711LCGKLKJ6W,"Christopher Carlson",Jamesside,162282.81,1
CUS6BBQ1P4UYWE4,"Richard Garcia","South Dale",162272.24,2
CUSPP4BTFGLQ346,"Jeremy Sanchez","East Scotthaven",162268.05,1
CUS8IUWAK815VHJ,"Patricia Matthews","Port Andreaborough",162255.01,2
CUS9RBNODCW6VZK,"Nathan Nelson",Mayfort,162247.73,2
CUSTNTACTXFV9ZK,"Tonya Gray","Port James",162246.58,2
CUSI5IUSURSI30F,"Denise Hughes","Port Hector",162240.65,1
CUSWKQX462AWOG7,"Amanda Farrell",Bowenchester,162228.81,2
CUSE85IVZTF5AR0,"Taylor Mcfarland","Lake Daniel",162214.49,2
CUS3WH81RXESIPB,"Steven Salinas",Monicaview,162209.01,3
CUS5AJJ17IINSU4,"Susan Diaz","West Joshua",162206.87,1
CUS6FVRY0WBVL4V,"William Johnson",Myersberg,162198.93,1
CUSXGDPI1BH1VJF,"Michael Sullivan","West Arthurtown",162173.81,2
CUS0Z0IQX084CFY,"Cynthia Ruiz",Valenciachester,162173.68,1
CUS1U5EOQYDV5UQ,"Lauren Campbell","Port Kyletown",162159.05,1
CUSLZ7LQKX0LL31,"Kathryn Chen",Hesterfurt,162155.28,1
CUSJ2GN8YQSM4GW,"Sherri Mitchell",Robertmouth,162127.76,1
CUSPR0B2HLKKMZM,"Angela Watson",Karenborough,162125.12,2
CUS3GBEHEW448HM,"Kevin Johnson","New Jenniferside",162092.71,3
CUSX7I5D12G5A42,"Christian Burke","New Matthew",162086.27,1
CUSBZUPMRNB8FOB,"Shawna Cochran",Ericaberg,162080.14,2
CUSZA17AUGNZ74G,"Luis Mendez","South Melissa",162069.20,1
CUSC47B9ZL24PQY,"Antonio Hubbard","South Mary",162066.87,3
CUSY1CV09AC4B9L,"Caitlyn Galloway","East Stephanie",162057.63,1
CUSG25XU74YX3LP,"Jerry Morse","Lake Nicole",162025.15,3
CUSX7S16ZUGPKFP,"Adam Pratt","Lake Virginiaborough",162014.61,1
CUS6RRI0KBES2J0,"Victor Contreras","Port Brianton",161977.01,1
CUSA9FIY2HMQ8PC,"Cheryl Craig",Isaacfort,161948.78,2
CUS6ZMQ0PR72PVK,"Benjamin Mcclain","Port Rebekah",161926.84,2
CUS02W8IQYLK48Z,"Matthew Gutierrez","New Jamieshire",161906.22,1
CUS0IL1FU6PT4G4,"Christina Davis",Elizabethbury,161905.84,2
CUSKQXU9B6NYNB9,"Mary Gibson",Jimenezhaven,161885.51,2
CUS7JOT2CDZQ8KJ,"Brenda Savage",Dustinport,161872.95,2
CUSQ18OYGHYLV8V,"Kristen Keller",Tonyaburgh,161860.32,1
CUS5091NCLPDH14,"Trevor Hernandez","North Dawnstad",161857.02,2
CUSSKSWB1ZKGBK8,"Emily Lopez","South Amanda",161847.83,1
CUSTOTQUIR1CLJK,"Jeffrey Cooley",Baileychester,161841.13,2
CUSHPZMCBRNZ5RI,"Carrie Gibson",Faulknerhaven,161832.57,2
